Zeit,Kanal A,Kanal B
(ms),(mV),(V)

-2.18752600,1.57017700,-1.51963900
-2.18624600,2.01879900,-1.51963900
-2.18496600,2.01879900,-1.50199900
-2.18368600,2.91604400,-1.46672000
-2.18240600,2.91604400,-1.46672000
-2.18112600,2.91604400,-1.46672000
-2.17984600,3.36466600,-1.48435900
-2.17856600,3.36466600,-1.48435900
-2.17728600,2.91604400,-1.48435900
-2.17600600,2.91604400,-1.48435900
-2.17472600,2.91604400,-1.51963900
-2.17344600,2.46742200,-1.51963900
-2.17216600,2.46742200,-1.51963900
-2.17088600,2.46742200,-1.51963900
-2.16960600,2.46742200,-1.51963900
-2.16832600,2.46742200,-1.50199900
-2.16704600,2.46742200,-1.50199900
-2.16576600,2.46742200,-1.48435900
-2.16448600,2.46742200,-1.48435900
-2.16320600,2.46742200,-1.48435900
-2.16192600,2.46742200,-1.48435900
-2.16064600,2.46742200,-1.50199900
-2.15936600,2.46742200,-1.48435900
-2.15808600,2.91604400,-1.50199900
-2.15680600,2.46742200,-1.50199900
-2.15552600,2.46742200,-1.48435900
-2.15424600,2.46742200,-1.48435900
-2.15296600,1.57017700,-1.53733900
-2.15168600,1.57017700,-1.51963900
-2.15040600,2.01879900,-1.51963900
-2.14912600,1.57017700,-1.50199900
-2.14784600,2.01879900,-1.48435900
-2.14656600,2.91604400,-1.46672000
-2.14528600,2.91604400,-1.48435900
-2.14400600,2.91604400,-1.48435900
-2.14272600,3.36466600,-1.48435900
-2.14144600,3.36466600,-1.48435900
-2.14016600,3.36466600,-1.48435900
-2.13888600,2.91604400,-1.48435900
-2.13760600,2.91604400,-1.51963900
-2.13632600,2.46742200,-1.51963900
-2.13504600,2.46742200,-1.51963900
-2.13376600,2.46742200,-1.51963900
-2.13248600,2.46742200,-1.50199900
-2.13120600,2.46742200,-1.50199900
-2.12992600,2.91604400,-1.48435900
-2.12864600,2.46742200,-1.48435900
-2.12736600,2.46742200,-1.48435900
-2.12608600,2.46742200,-1.48435900
-2.12480600,2.46742200,-1.50199900
-2.12352600,2.46742200,-1.48435900
-2.12224600,2.46742200,-1.50199900
-2.12096600,2.91604400,-1.48435900
-2.11968600,2.46742200,-1.48435900
-2.11840600,2.46742200,-1.50199900
-2.11712600,3.36466600,-1.50199900
-2.11584600,1.57017700,-1.53733900
-2.11456600,1.57017700,-1.51963900
-2.11328600,1.57017700,-1.51963900
-2.11200600,1.57017700,-1.51963900
-2.11072600,2.91604400,-1.46672000
-2.10944600,2.91604400,-1.46672000
-2.10816600,2.91604400,-1.48435900
-2.10688600,3.36466600,-1.48435900
-2.10560600,3.36466600,-1.48435900
-2.10432600,3.36466600,-1.48435900
-2.10304600,2.91604400,-1.48435900
-2.10176600,2.91604400,-1.48435900
-2.10048600,2.46742200,-1.51963900
-2.09920600,2.46742200,-1.51963900
-2.09792600,2.46742200,-1.51963900
-2.09664600,2.46742200,-1.50199900
-2.09536600,2.46742200,-1.51963900
-2.09408600,2.46742200,-1.51963900
-2.09280600,2.91604400,-1.48435900
-2.09152600,2.46742200,-1.48435900
-2.09024600,2.46742200,-1.48435900
-2.08896600,2.46742200,-1.48435900
-2.08768600,2.46742200,-1.48435900
-2.08640600,2.46742200,-1.48435900
-2.08512600,2.46742200,-1.48435900
-2.08384600,2.46742200,-1.50199900
-2.08256600,2.46742200,-1.48435900
-2.08128600,2.46742200,-1.48435900
-2.08000600,1.57017700,-1.53733900
-2.07872600,2.01879900,-1.51963900
-2.07744600,1.57017700,-1.51963900
-2.07616600,1.57017700,-1.51963900
-2.07488600,2.01879900,-1.48435900
-2.07360600,2.91604400,-1.46672000
-2.07232600,2.91604400,-1.48435900
-2.07104600,2.91604400,-1.46672000
-2.06976600,3.36466600,-1.48435900
-2.06848600,2.91604400,-1.48435900
-2.06720600,2.91604400,-1.48435900
-2.06592600,2.91604400,-1.48435900
-2.06464600,2.46742200,-1.51963900
-2.06336600,2.46742200,-1.51963900
-2.06208600,2.46742200,-1.50199900
-2.06080600,2.46742200,-1.51963900
-2.05952600,2.46742200,-1.51963900
-2.05824600,2.46742200,-1.50199900
-2.05696600,2.46742200,-1.48435900
-2.05568600,2.46742200,-1.48435900
-2.05440600,2.46742200,-1.48435900
-2.05312600,2.46742200,-1.50199900
-2.05184600,2.46742200,-1.48435900
-2.05056600,2.46742200,-1.50199900
-2.04928600,2.46742200,-1.48435900
-2.04800600,2.46742200,-1.48435900
-2.04672600,2.46742200,-1.48435900
-2.04544600,2.46742200,-1.50199900
-2.04416600,2.46742200,-1.51963900
-2.04288600,1.57017700,-1.53733900
-2.04160600,1.57017700,-1.51963900
-2.04032600,1.57017700,-1.51963900
-2.03904600,1.57017700,-1.50199900
-2.03776600,2.91604400,-1.48435900
-2.03648600,2.91604400,-1.46672000
-2.03520600,2.91604400,-1.48435900
-2.03392600,3.36466600,-1.48435900
-2.03264600,3.36466600,-1.48435900
-2.03136600,2.91604400,-1.48435900
-2.03008600,2.91604400,-1.48435900
-2.02880600,2.91604400,-1.48435900
-2.02752600,2.46742200,-1.51963900
-2.02624600,2.46742200,-1.51963900
-2.02496600,2.46742200,-1.51963900
-2.02368600,2.46742200,-1.51963900
-2.02240600,2.46742200,-1.50199900
-2.02112600,2.46742200,-1.50199900
-2.01984600,2.46742200,-1.48435900
-2.01856600,2.46742200,-1.48435900
-2.01728600,2.46742200,-1.48435900
-2.01600600,2.46742200,-1.48435900
-2.01472600,2.46742200,-1.48435900
-2.01344600,2.46742200,-1.48435900
-2.01216600,2.46742200,-1.48435900
-2.01088600,2.46742200,-1.48435900
-2.00960600,2.46742200,-1.48435900
-2.00832600,2.46742200,-1.48435900
-2.00704600,1.57017700,-1.51963900
-2.00576600,1.57017700,-1.51963900
-2.00448600,1.57017700,-1.51963900
-2.00320600,1.57017700,-1.51963900
-2.00192600,2.01879900,-1.50199900
-2.00064600,2.91604400,-1.46672000
-1.99936600,2.91604400,-1.46672000
-1.99808600,2.91604400,-1.48435900
-1.99680600,3.36466600,-1.48435900
-1.99552600,2.91604400,-1.48435900
-1.99424600,2.91604400,-1.48435900
-1.99296600,2.91604400,-1.48435900
-1.99168600,2.46742200,-1.50199900
-1.99040600,2.46742200,-1.50199900
-1.98912600,2.46742200,-1.51963900
-1.98784600,2.46742200,-1.51963900
-1.98656600,2.46742200,-1.48435900
-1.98528600,2.46742200,-1.48435900
-1.98400600,2.46742200,-1.48435900
-1.98272600,2.91604400,-1.50199900
-1.98144600,2.46742200,-1.48435900
-1.98016600,2.46742200,-1.48435900
-1.97888600,2.46742200,-1.48435900
-1.97760600,2.46742200,-1.50199900
-1.97632600,2.46742200,-1.48435900
-1.97504600,2.46742200,-1.50199900
-1.97376600,2.46742200,-1.48435900
-1.97248600,2.46742200,-1.48435900
-1.97120600,2.91604400,-1.50199900
-1.96992600,1.57017700,-1.53733900
-1.96864600,1.57017700,-1.51963900
-1.96736600,1.57017700,-1.51963900
-1.96608600,1.57017700,-1.50199900
-1.96480600,2.91604400,-1.48435900
-1.96352600,2.91604400,-1.46672000
-1.96224600,2.91604400,-1.48435900
-1.96096600,2.91604400,-1.46672000
-1.95968600,3.36466600,-1.48435900
-1.95840600,2.91604400,-1.48435900
-1.95712600,2.91604400,-1.48435900
-1.95584600,2.91604400,-1.51963900
-1.95456600,2.46742200,-1.51963900
-1.95328600,2.46742200,-1.51963900
-1.95200600,2.46742200,-1.51963900
-1.95072600,2.46742200,-1.51963900
-1.94944600,2.46742200,-1.48435900
-1.94816600,2.46742200,-1.48435900
-1.94688600,2.46742200,-1.48435900
-1.94560600,2.46742200,-1.50199900
-1.94432600,2.46742200,-1.48435900
-1.94304600,2.46742200,-1.48435900
-1.94176600,2.46742200,-1.48435900
-1.94048600,2.46742200,-1.48435900
-1.93920600,2.46742200,-1.48435900
-1.93792600,2.46742200,-1.48435900
-1.93664600,2.46742200,-1.48435900
-1.93536600,2.46742200,-1.48435900
-1.93408600,2.01879900,-1.53733900
-1.93280600,1.57017700,-1.51963900
-1.93152600,1.57017700,-1.51963900
-1.93024600,1.57017700,-1.50199900
-1.92896600,1.57017700,-1.50199900
-1.92768600,2.91604400,-1.46672000
-1.92640600,2.91604400,-1.46672000
-1.92512600,2.91604400,-1.46672000
-1.92384600,3.36466600,-1.48435900
-1.92256600,2.91604400,-1.48435900
-1.92128600,2.91604400,-1.48435900
-1.92000600,2.91604400,-1.50199900
-1.91872600,2.91604400,-1.51963900
-1.91744600,2.46742200,-1.51963900
-1.91616600,2.46742200,-1.51963900
-1.91488600,2.46742200,-1.50199900
-1.91360600,2.46742200,-1.48435900
-1.91232600,2.46742200,-1.48435900
-1.91104600,2.46742200,-1.48435900
-1.90976600,2.46742200,-1.48435900
-1.90848600,2.46742200,-1.48435900
-1.90720600,2.46742200,-1.48435900
-1.90592600,2.46742200,-1.48435900
-1.90464600,2.46742200,-1.48435900
-1.90336600,2.46742200,-1.48435900
-1.90208600,2.46742200,-1.48435900
-1.90080600,2.46742200,-1.48435900
-1.89952600,2.46742200,-1.48435900
-1.89824600,2.46742200,-1.48435900
-1.89696600,1.57017700,-1.53733900
-1.89568600,1.57017700,-1.51963900
-1.89440600,1.57017700,-1.51963900
-1.89312600,1.57017700,-1.51963900
-1.89184600,2.46742200,-1.48435900
-1.89056600,2.91604400,-1.46672000
-1.88928600,2.91604400,-1.48435900
-1.88800600,2.91604400,-1.46672000
-1.88672600,3.36466600,-1.48435900
-1.88544600,2.91604400,-1.48435900
-1.88416600,3.36466600,-1.48435900
-1.88288600,2.91604400,-1.50199900
-1.88160600,2.46742200,-1.50199900
-1.88032600,2.46742200,-1.51963900
-1.87904600,2.46742200,-1.48435900
-1.87776600,2.46742200,-1.50199900
-1.87648600,2.46742200,-1.51963900
-1.87520600,2.46742200,-1.50199900
-1.87392600,2.46742200,-1.48435900
-1.87264600,2.46742200,-1.50199900
-1.87136600,2.46742200,-1.48435900
-1.87008600,2.46742200,-1.48435900
-1.86880600,2.46742200,-1.48435900
-1.86752600,2.46742200,-1.48435900
-1.86624600,2.46742200,-1.48435900
-1.86496600,2.91604400,-1.48435900
-1.86368600,2.46742200,-1.48435900
-1.86240600,2.46742200,-1.48435900
-1.86112600,1.57017700,-1.51963900
-1.85984600,1.57017700,-1.51963900
-1.85856600,1.57017700,-1.51963900
-1.85728600,1.57017700,-1.50199900
-1.85600600,1.57017700,-1.48435900
-1.85472600,2.91604400,-1.46672000
-1.85344600,2.91604400,-1.46672000
-1.85216600,2.91604400,-1.46672000
-1.85088600,2.91604400,-1.48435900
-1.84960600,2.91604400,-1.48435900
-1.84832600,2.91604400,-1.48435900
-1.84704600,2.91604400,-1.48435900
-1.84576600,2.46742200,-1.50199900
-1.84448600,2.46742200,-1.51963900
-1.84320600,2.46742200,-1.51963900
-1.84192600,2.46742200,-1.51963900
-1.84064600,2.46742200,-1.48435900
-1.83936600,2.46742200,-1.48435900
-1.83808600,2.46742200,-1.48435900
-1.83680600,2.46742200,-1.48435900
-1.83552600,2.46742200,-1.48435900
-1.83424600,2.46742200,-1.48435900
-1.83296600,2.46742200,-1.48435900
-1.83168600,2.46742200,-1.48435900
-1.83040600,2.46742200,-1.48435900
-1.82912600,2.46742200,-1.48435900
-1.82784600,2.46742200,-1.48435900
-1.82656600,2.46742200,-1.48435900
-1.82528600,2.46742200,-1.48435900
-1.82400600,1.12155500,-1.51963900
-1.82272600,1.57017700,-1.51963900
-1.82144600,1.57017700,-1.51963900
-1.82016600,1.57017700,-1.50199900
-1.81888600,2.46742200,-1.48435900
-1.81760600,2.91604400,-1.46672000
-1.81632600,2.91604400,-1.46672000
-1.81504600,3.36466600,-1.48435900
-1.81376600,2.91604400,-1.48435900
-1.81248600,2.91604400,-1.48435900
-1.81120600,2.91604400,-1.48435900
-1.80992600,2.91604400,-1.48435900
-1.80864600,2.46742200,-1.51963900
-1.80736600,2.46742200,-1.51963900
-1.80608600,2.46742200,-1.50199900
-1.80480600,2.46742200,-1.50199900
-1.80352600,2.46742200,-1.48435900
-1.80224600,2.46742200,-1.48435900
-1.80096600,2.46742200,-1.48435900
-1.79968600,2.46742200,-1.48435900
-1.79840600,2.46742200,-1.48435900
-1.79712600,2.46742200,-1.48435900
-1.79584600,2.46742200,-1.48435900
-1.79456600,2.46742200,-1.48435900
-1.79328600,2.46742200,-1.48435900
-1.79200600,2.91604400,-1.48435900
-1.79072600,2.46742200,-1.48435900
-1.78944600,2.46742200,-1.48435900
-1.78816600,2.46742200,-1.51963900
-1.78688600,1.57017700,-1.51963900
-1.78560600,1.57017700,-1.51963900
-1.78432600,1.57017700,-1.51963900
-1.78304600,1.57017700,-1.51963900
-1.78176600,2.91604400,-1.46672000
-1.78048600,2.91604400,-1.46672000
-1.77920600,2.91604400,-1.46672000
-1.77792600,3.36466600,-1.48435900
-1.77664600,3.36466600,-1.48435900
-1.77536600,2.91604400,-1.48435900
-1.77408600,2.91604400,-1.48435900
-1.77280600,2.46742200,-1.48435900
-1.77152600,2.46742200,-1.51963900
-1.77024600,2.46742200,-1.51963900
-1.76896600,2.46742200,-1.51963900
-1.76768600,2.46742200,-1.50199900
-1.76640600,2.46742200,-1.48435900
-1.76512600,2.46742200,-1.48435900
-1.76384600,2.91604400,-1.48435900
-1.76256600,2.46742200,-1.48435900
-1.76128600,2.46742200,-1.48435900
-1.76000600,2.46742200,-1.48435900
-1.75872600,2.46742200,-1.48435900
-1.75744600,2.46742200,-1.48435900
-1.75616600,2.46742200,-1.48435900
-1.75488600,2.46742200,-1.48435900
-1.75360600,2.46742200,-1.48435900
-1.75232600,2.46742200,-1.48435900
-1.75104600,1.57017700,-1.53733900
-1.74976600,1.57017700,-1.51963900
-1.74848600,1.57017700,-1.51963900
-1.74720600,1.57017700,-1.50199900
-1.74592600,2.46742200,-1.48435900
-1.74464600,2.91604400,-1.46672000
-1.74336600,2.91604400,-1.48435900
-1.74208600,2.91604400,-1.46672000
-1.74080600,2.91604400,-1.46672000
-1.73952600,2.91604400,-1.48435900
-1.73824600,2.91604400,-1.48435900
-1.73696600,2.91604400,-1.48435900
-1.73568600,2.46742200,-1.50199900
-1.73440600,2.46742200,-1.51963900
-1.73312600,2.46742200,-1.51963900
-1.73184600,2.46742200,-1.51963900
-1.73056600,2.46742200,-1.48435900
-1.72928600,2.46742200,-1.48435900
-1.72800600,2.46742200,-1.48435900
-1.72672600,2.46742200,-1.48435900
-1.72544600,2.46742200,-1.48435900
-1.72416600,2.46742200,-1.48435900
-1.72288600,2.46742200,-1.48435900
-1.72160600,2.46742200,-1.48435900
-1.72032600,2.46742200,-1.48435900
-1.71904600,2.46742200,-1.48435900
-1.71776600,2.46742200,-1.48435900
-1.71648600,2.46742200,-1.48435900
-1.71520600,1.57017700,-1.51963900
-1.71392600,1.57017700,-1.51963900
-1.71264600,1.57017700,-1.51963900
-1.71136600,1.57017700,-1.50199900
-1.71008600,1.57017700,-1.48435900
-1.70880600,2.91604400,-1.46672000
-1.70752600,2.91604400,-1.46672000
-1.70624600,2.91604400,-1.46672000
-1.70496600,2.91604400,-1.46672000
-1.70368600,2.91604400,-1.48435900
-1.70240600,2.91604400,-1.48435900
-1.70112600,2.91604400,-1.48435900
-1.69984600,2.91604400,-1.48435900
-1.69856600,2.46742200,-1.51963900
-1.69728600,2.46742200,-1.48435900
-1.69600600,2.46742200,-1.51963900
-1.69472600,2.46742200,-1.48435900
-1.69344600,2.46742200,-1.50199900
-1.69216600,2.46742200,-1.48435900
-1.69088600,2.46742200,-1.48435900
-1.68960600,2.46742200,-1.48435900
-1.68832600,2.46742200,-1.48435900
-1.68704600,2.91604400,-1.48435900
-1.68576600,2.46742200,-1.48435900
-1.68448600,2.46742200,-1.48435900
-1.68320600,2.46742200,-1.48435900
-1.68192600,2.46742200,-1.48435900
-1.68064600,2.46742200,-1.48435900
-1.67936600,2.46742200,-1.48435900
-1.67808600,1.57017700,-1.53733900
-1.67680600,1.57017700,-1.51963900
-1.67552600,1.57017700,-1.50199900
-1.67424600,1.57017700,-1.48435900
-1.67296600,2.46742200,-1.48435900
-1.67168600,2.91604400,-1.44908000
-1.67040600,2.91604400,-1.48435900
-1.66912600,2.91604400,-1.46672000
-1.66784600,3.36466600,-1.48435900
-1.66656600,3.36466600,-1.48435900
-1.66528600,2.91604400,-1.48435900
-1.66400600,2.91604400,-1.48435900
-1.66272600,2.46742200,-1.51963900
-1.66144600,2.46742200,-1.50199900
-1.66016600,2.46742200,-1.51963900
-1.65888600,2.46742200,-1.48435900
-1.65760600,2.46742200,-1.48435900
-1.65632600,2.46742200,-1.48435900
-1.65504600,2.46742200,-1.48435900
-1.65376600,2.46742200,-1.48435900
-1.65248600,2.46742200,-1.48435900
-1.65120600,2.46742200,-1.48435900
-1.64992600,2.46742200,-1.48435900
-1.64864600,2.46742200,-1.48435900
-1.64736600,2.46742200,-1.48435900
-1.64608600,2.46742200,-1.48435900
-1.64480600,2.46742200,-1.48435900
-1.64352600,2.46742200,-1.48435900
-1.64224600,1.57017700,-1.51963900
-1.64096600,1.57017700,-1.51963900
-1.63968600,1.57017700,-1.51963900
-1.63840600,1.57017700,-1.50199900
-1.63712600,2.01879900,-1.48435900
-1.63584600,2.91604400,-1.44908000
-1.63456600,2.91604400,-1.46672000
-1.63328600,2.91604400,-1.46672000
-1.63200600,3.36466600,-1.46672000
-1.63072600,2.91604400,-1.48435900
-1.62944600,2.91604400,-1.48435900
-1.62816600,2.91604400,-1.48435900
-1.62688600,2.91604400,-1.48435900
-1.62560600,2.46742200,-1.51963900
-1.62432600,2.46742200,-1.50199900
-1.62304600,2.46742200,-1.48435900
-1.62176600,2.46742200,-1.48435900
-1.62048600,2.46742200,-1.48435900
-1.61920600,2.46742200,-1.48435900
-1.61792600,2.46742200,-1.48435900
-1.61664600,2.46742200,-1.48435900
-1.61536600,2.46742200,-1.48435900
-1.61408600,2.46742200,-1.48435900
-1.61280600,2.91604400,-1.48435900
-1.61152600,2.46742200,-1.48435900
-1.61024600,2.46742200,-1.48435900
-1.60896600,2.46742200,-1.48435900
-1.60768600,2.46742200,-1.48435900
-1.60640600,2.46742200,-1.48435900
-1.60512600,1.57017700,-1.53733900
-1.60384600,1.57017700,-1.50199900
-1.60256600,1.57017700,-1.50199900
-1.60128600,1.57017700,-1.48435900
-1.60000600,2.01879900,-1.48435900
-1.59872600,2.91604400,-1.46672000
-1.59744600,2.91604400,-1.46672000
-1.59616600,3.36466600,-1.46672000
-1.59488600,2.91604400,-1.46672000
-1.59360600,2.91604400,-1.48435900
-1.59232600,2.91604400,-1.48435900
-1.59104600,2.91604400,-1.48435900
-1.58976600,2.46742200,-1.50199900
-1.58848600,2.46742200,-1.51963900
-1.58720600,2.46742200,-1.48435900
-1.58592600,2.46742200,-1.48435900
-1.58464600,2.46742200,-1.48435900
-1.58336600,2.46742200,-1.48435900
-1.58208600,2.46742200,-1.48435900
-1.58080600,2.46742200,-1.48435900
-1.57952600,2.46742200,-1.48435900
-1.57824600,2.46742200,-1.48435900
-1.57696600,2.46742200,-1.48435900
-1.57568600,2.46742200,-1.48435900
-1.57440600,2.46742200,-1.48435900
-1.57312600,2.46742200,-1.48435900
-1.57184600,2.46742200,-1.48435900
-1.57056600,2.46742200,-1.48435900
-1.56928600,2.91604400,-1.50199900
-1.56800600,1.57017700,-1.51963900
-1.56672600,1.57017700,-1.51963900
-1.56544600,1.57017700,-1.50199900
-1.56416600,1.57017700,-1.48435900
-1.56288600,2.91604400,-1.46672000
-1.56160600,2.91604400,-1.46672000
-1.56032600,2.91604400,-1.46672000
-1.55904600,2.91604400,-1.46672000
-1.55776600,2.91604400,-1.48435900
-1.55648600,3.36466600,-1.48435900
-1.55520600,2.91604400,-1.48435900
-1.55392600,2.91604400,-1.48435900
-1.55264600,2.46742200,-1.50199900
-1.55136600,2.46742200,-1.50199900
-1.55008600,2.46742200,-1.48435900
-1.54880600,2.46742200,-1.48435900
-1.54752600,2.46742200,-1.48435900
-1.54624600,2.46742200,-1.48435900
-1.54496600,2.46742200,-1.48435900
-1.54368600,2.46742200,-1.48435900
-1.54240600,2.46742200,-1.48435900
-1.54112600,2.46742200,-1.48435900
-1.53984600,2.46742200,-1.48435900
-1.53856600,2.46742200,-1.48435900
-1.53728600,2.46742200,-1.48435900
-1.53600600,2.46742200,-1.48435900
-1.53472600,2.46742200,-1.48435900
-1.53344600,2.46742200,-1.48435900
-1.53216600,1.57017700,-1.51963900
-1.53088600,1.57017700,-1.50199900
-1.52960600,1.57017700,-1.50199900
-1.52832600,1.57017700,-1.48435900
-1.52704600,2.01879900,-1.48435900
-1.52576600,2.91604400,-1.44908000
-1.52448600,2.91604400,-1.46672000
-1.52320600,2.91604400,-1.46672000
-1.52192600,3.36466600,-1.46672000
-1.52064600,2.91604400,-1.48435900
-1.51936600,3.36466600,-1.48435900
-1.51808600,2.91604400,-1.48435900
-1.51680600,2.46742200,-1.48435900
-1.51552600,2.46742200,-1.51963900
-1.51424600,2.46742200,-1.48435900
-1.51296600,2.46742200,-1.48435900
-1.51168600,2.46742200,-1.48435900
-1.51040600,2.46742200,-1.48435900
-1.50912600,2.46742200,-1.48435900
-1.50784600,2.46742200,-1.48435900
-1.50656600,2.46742200,-1.48435900
-1.50528600,2.46742200,-1.48435900
-1.50400600,2.46742200,-1.48435900
-1.50272600,2.46742200,-1.48435900
-1.50144600,2.46742200,-1.48435900
-1.50016600,2.46742200,-1.48435900
-1.49888600,2.46742200,-1.48435900
-1.49760600,2.46742200,-1.48435900
-1.49632600,0.67293320,-1.48435900
-1.49504600,1.57017700,-1.51963900
-1.49376600,1.57017700,-1.51963900
-1.49248600,1.57017700,-1.48435900
-1.49120600,1.57017700,-1.48435900
-1.48992600,2.91604400,-1.46672000
-1.48864600,2.91604400,-1.46672000
-1.48736600,2.91604400,-1.46672000
-1.48608600,2.91604400,-1.46672000
-1.48480600,2.91604400,-1.46672000
-1.48352600,2.91604400,-1.48435900
-1.48224600,2.91604400,-1.48435900
-1.48096600,2.91604400,-1.48435900
-1.47968600,2.46742200,-1.48435900
-1.47840600,2.46742200,-1.48435900
-1.47712600,2.46742200,-1.48435900
-1.47584600,2.46742200,-1.48435900
-1.47456600,2.46742200,-1.48435900
-1.47328600,2.91604400,-1.48435900
-1.47200600,2.46742200,-1.48435900
-1.47072600,2.46742200,-1.48435900
-1.46944600,2.46742200,-1.48435900
-1.46816600,2.46742200,-1.48435900
-1.46688600,2.46742200,-1.48435900
-1.46560600,2.46742200,-1.48435900
-1.46432600,2.46742200,-1.48435900
-1.46304600,2.46742200,-1.48435900
-1.46176600,2.46742200,-1.48435900
-1.46048600,2.46742200,-1.48435900
-1.45920600,1.57017700,-1.51963900
-1.45792600,1.57017700,-1.50199900
-1.45664600,1.57017700,-1.51963900
-1.45536600,1.57017700,-1.48435900
-1.45408600,2.01879900,-1.48435900
-1.45280600,2.91604400,-1.46672000
-1.45152600,2.91604400,-1.46672000
-1.45024600,2.91604400,-1.46672000
-1.44896600,2.91604400,-1.46672000
-1.44768600,2.91604400,-1.48435900
-1.44640600,2.91604400,-1.48435900
-1.44512600,2.91604400,-1.48435900
-1.44384600,2.46742200,-1.48435900
-1.44256600,2.46742200,-1.50199900
-1.44128600,2.01879900,-1.50199900
-1.44000600,2.01879900,-1.48435900
-1.43872600,2.46742200,-1.48435900
-1.43744600,2.46742200,-1.48435900
-1.43616600,2.46742200,-1.48435900
