Zeit Kanal A Kanal B
(ms) (mV) (V)
24.43263000 2.46742200 -1.59025800
24.45311000 1.57017700 -1.60795900
24.47359000 2.46742200 -1.59025800
24.49407000 2.91604400 -1.57261900
24.51455000 2.46742200 -1.59025800
24.53503000 2.91604400 -1.57261900
24.55551000 2.46742200 -1.59025800
24.57599000 2.46742200 -1.60795900
24.59647000 1.57017700 -1.60795900
24.61695000 2.46742200 -1.59025800
24.63743000 2.46742200 -1.55497900
24.65791000 2.46742200 -1.57261900
24.67839000 3.36466600 1.58720700
24.69887000 2.91604400 1.58720700
24.71935000 2.91604400 1.58720700
24.73983000 2.46742200 1.58720700
24.76031000 2.91604400 1.58720700
24.78079000 8.30103400 1.58720700
24.80127000 8.30103400 1.58720700
24.82175000 8.30103400 1.64018700
24.84223000 7.40226500 1.58720700
24.86271000 7.85088700 1.62254700
24.88319000 6.50502000 1.58720700
24.90367000 6.50502000 1.58720700
24.92415000 5.15915400 1.56956700
24.94463000 5.15915400 1.58720700
24.96511000 4.71053200 1.58720700
24.98559000 5.15915400 1.58720700
25.00607000 5.60777600 1.62254700
25.02655000 4.71053200 1.60484600
25.04703000 5.15915400 1.62254700
25.06751000 4.71053200 1.62254700
25.08799000 4.26191000 1.58720700
25.10847000 3.36466600 1.58720700
25.12895000 3.81328800 1.60484600
25.14943000 4.26191000 1.64018700
25.16991000 3.36466600 1.62254700
25.19039000 4.26191000 1.62254700
25.21087000 3.36466600 1.60484600
25.23135000 3.81328800 1.58720700
25.25183000 3.36466600 1.60484600
25.27231000 3.36466600 1.58720700
25.29279000 2.46742200 1.58720700
25.31327000 3.36466600 1.62254700
25.33375000 3.36466600 1.62254700
25.35423000 3.36466600 1.60484600
25.37471000 3.36466600 1.62254700
25.39519000 2.91604400 1.62254700
25.41567000 2.91604400 1.58720700
25.43615000 2.01879900 1.56956700
25.45663000 2.91604400 1.60484600
25.47711000 2.46742200 1.60484600
25.49759000 2.91604400 1.58720700
25.51807000 3.36466600 1.62254700
25.53855000 2.91604400 1.58720700
25.55903000 3.36466600 1.58720700
25.57951000 2.91604400 1.58720700
25.59999000 2.46742200 1.58720700
25.62047000 1.57017700 1.58720700
25.64095000 2.91604400 1.58720700
25.66143000 3.36466600 1.64018700
25.68191000 2.91604400 1.58720700
25.70239000 3.36466600 1.62254700
25.72287000 2.91604400 1.58720700
25.74335000 2.91604400 1.58720700
25.76383000 2.46742200 1.58720700
25.78431000 2.46742200 1.58720700
25.80479000 1.57017700 1.58720700
25.82527000 2.91604400 1.58720700
25.84575000 2.91604400 1.62254700
25.86623000 2.91604400 1.58720700
25.88671000 2.91604400 1.58720700
25.90719000 2.46742200 -1.55497900
25.92767000 2.46742200 -1.60795900
25.94815000 1.57017700 -1.60795900
25.96863000 2.46742200 -1.60795900
25.98911000 2.46742200 -1.59025800
26.00959000 2.46742200 -1.60795900
26.03007000 2.91604400 -1.57261900
26.05055000 2.46742200 -1.60795900
26.07103000 2.91604400 -1.60795900
26.09151000 2.46742200 -1.60795900
26.11199000 2.46742200 -1.60795900
26.13247000 1.57017700 -1.60795900
26.15295000 2.46742200 -1.60795900
26.17343000 2.91604400 -1.57261900
26.19391000 2.46742200 -1.60795900
26.21439000 2.91604400 -1.59025800
26.23487000 2.46742200 -1.60795900
26.25535000 2.46742200 -1.60795900
26.27583000 1.57017700 -1.62559900
26.29631000 2.46742200 -1.60795900
26.31679000 1.57017700 -1.60795900
26.33727000 2.91604400 -1.59025800
26.35775000 2.91604400 -1.57261900
26.37823000 2.46742200 -1.60795900
26.39871000 3.36466600 -1.59025800
26.41919000 2.46742200 -1.60795900
26.43967000 2.46742200 -1.60795900
26.46015000 1.57017700 -1.60795900
26.48063000 2.46742200 -1.60795900
26.50111000 2.91604400 -1.55497900
26.52159000 2.91604400 -1.59025800
26.54207000 3.36466600 -1.57261900
26.56255000 2.46742200 -1.59025800
26.58303000 2.46742200 -1.60795900
26.60351000 2.46742200 -1.59025800
26.62399000 2.46742200 -1.60795900
26.64447000 1.57017700 -1.60795900
26.66495000 2.46742200 -1.59025800
26.68543000 2.91604400 -1.57261900
26.70591000 2.91604400 -1.59025800
26.72639000 3.36466600 -1.59025800
26.74687000 2.46742200 -1.59025800
26.76735000 2.46742200 -1.60795900
26.78783000 1.57017700 -1.62559900
26.80831000 2.46742200 -1.59025800
26.82879000 2.01879900 -1.59025800
26.84927000 2.46742200 -1.59025800
26.86975000 3.36466600 -1.55497900
26.89023000 2.46742200 -1.59025800
26.91071000 2.91604400 -1.59025800
26.93119000 2.46742200 -1.59025800
26.95167000 2.46742200 -1.60795900
26.97215000 1.57017700 -1.60795900
26.99263000 2.91604400 -1.59025800
27.01311000 2.91604400 -1.55497900
27.03359000 2.46742200 -1.59025800
27.05407000 3.36466600 -1.57261900
27.07455000 2.46742200 -1.59025800
27.09503000 2.46742200 -1.60795900
27.11551000 2.91604400 -1.60795900
27.13599000 2.46742200 -1.59025800
27.15647000 2.01879900 1.58720700
27.17695000 2.46742200 1.58720700
27.19743000 2.91604400 1.62254700
27.21791000 2.46742200 1.58720700
27.23839000 5.15915400 1.62254700
27.25887000 4.26191000 1.58720700
27.27935000 3.81328800 1.58720700
27.29983000 3.36466600 1.58720700
27.32031000 3.81328800 1.58720700
27.34079000 3.36466600 1.58720700
27.36127000 3.36466600 1.58720700
27.38175000 4.26191000 1.62254700
27.40223000 3.36466600 1.60484600
27.42271000 3.81328800 1.60484600
27.44319000 3.36466600 1.62254700
27.46367000 3.36466600 1.58720700
27.48415000 2.91604400 1.58720700
27.50463000 3.36466600 1.62254700
27.52511000 3.36466600 1.64018700
27.54559000 2.91604400 1.62254700
27.56607000 3.36466600 1.62254700
27.58655000 2.91604400 1.62254700
27.60703000 2.91604400 1.58720700
27.62751000 2.01879900 1.56956700
27.64799000 2.91604400 1.58720700
27.66847000 2.01879900 1.58720700
27.68895000 2.91604400 1.62254700
27.70943000 3.36466600 1.62254700
27.72991000 2.91604400 1.60484600
27.75039000 3.36466600 1.62254700
27.77087000 2.91604400 1.62254700
27.79135000 2.46742200 1.58720700
27.81183000 2.01879900 1.58720700
27.83231000 2.91604400 1.58720700
27.85279000 2.91604400 1.62254700
27.87327000 2.91604400 1.58720700
27.89375000 3.36466600 1.62254700
27.91423000 2.91604400 1.58720700
27.93471000 2.91604400 1.58720700
27.95519000 2.91604400 1.58720700
27.97567000 2.46742200 1.58720700
27.99615000 2.01879900 1.58720700
28.01663000 2.91604400 1.58720700
28.03711000 2.91604400 1.62254700
28.05759000 2.46742200 1.62254700
28.07807000 3.36466600 1.62254700
28.09855000 2.91604400 1.58720700
28.11903000 2.46742200 1.58720700
28.13951000 1.57017700 1.55192700
28.15999000 2.91604400 1.58720700
28.18047000 2.01879900 1.58720700
28.20095000 2.46742200 1.58720700
28.22143000 3.36466600 1.62254700
28.24191000 2.91604400 1.60484600
28.26239000 3.36466600 1.58720700
28.28287000 2.46742200 1.58720700
28.30335000 2.46742200 1.58720700
28.32383000 1.57017700 1.56956700
28.34431000 2.91604400 1.58720700
28.36479000 3.36466600 1.62254700
28.38527000 2.46742200 -1.59025800
28.40575000 3.36466600 -1.59025800
28.42623000 2.46742200 -1.60795900
28.44671000 2.91604400 -1.60795900
28.46719000 1.57017700 -1.60795900
28.48767000 2.46742200 -1.60795900
28.50815000 1.57017700 -1.60795900
28.52863000 2.91604400 -1.60795900
28.54911000 2.91604400 -1.57261900
28.56959000 2.46742200 -1.59025800
28.59007000 3.36466600 -1.59025800
28.61055000 2.91604400 -1.59025800
28.63103000 2.46742200 -1.60795900
28.65151000 2.01879900 -1.62559900
28.67199000 2.46742200 -1.60795900
28.69247000 2.46742200 -1.59025800
28.71295000 2.91604400 -1.59025800
28.73343000 3.36466600 -1.57261900
28.75391000 2.91604400 -1.59025800
28.77439000 2.91604400 -1.60795900
28.79487000 2.91604400 -1.59025800
28.81535000 2.46742200 -1.60795900
28.83583000 2.01879900 -1.60795900
28.85631000 2.91604400 -1.59025800
28.87679000 3.36466600 -1.55497900
28.89727000 2.91604400 -1.59025800
28.91775000 3.36466600 -1.59025800
28.93823000 2.91604400 -1.60795900
28.95871000 2.46742200 -1.60795900
28.97919000 1.57017700 -1.62559900
28.99967000 2.46742200 -1.60795900
29.02015000 1.57017700 -1.60795900
29.04063000 2.91604400 -1.59025800
29.06111000 2.91604400 -1.57261900
29.08159000 2.91604400 -1.59025800
29.10207000 2.91604400 -1.59025800
29.12255000 2.91604400 -1.59025800
29.14303000 2.46742200 -1.60795900
29.16351000 2.01879900 -1.60795900
29.18399000 2.91604400 -1.59025800
29.20447000 3.36466600 -1.55497900
29.22495000 2.91604400 -1.59025800
29.24543000 3.36466600 -1.55497900
29.26591000 2.91604400 -1.59025800
29.28639000 2.91604400 -1.59025800
29.30687000 2.46742200 -1.59025800
29.32735000 2.46742200 -1.59025800
29.34783000 1.57017700 -1.59025800
29.36831000 2.91604400 -1.59025800
29.38879000 2.91604400 -1.57261900
29.40927000 2.91604400 -1.59025800
29.42975000 3.36466600 -1.57261900
29.45023000 2.91604400 -1.59025800
29.47071000 2.91604400 -1.60795900
29.49119000 1.57017700 -1.62559900
29.51167000 2.91604400 -1.59025800
29.53215000 2.01879900 -1.59025800
29.55263000 2.91604400 -1.59025800
29.57311000 3.36466600 -1.57261900
29.59359000 2.46742200 -1.59025800
29.61407000 3.36466600 1.58720700
29.63455000 2.46742200 1.58720700
29.65503000 2.91604400 1.58720700
29.67551000 1.57017700 1.56956700
29.69599000 13.23588000 1.58720700
29.71647000 14.13465000 1.64018700
29.73695000 12.78726000 1.58720700
29.75743000 12.78726000 1.62254700
29.77791000 11.44139000 1.58720700
29.79839000 10.54414000 1.58720700
29.81887000 10.09552000 1.58720700
29.83935000 9.19827800 1.58720700
29.85983000 8.30103400 1.58720700
29.88031000 8.30103400 1.58720700
29.90079000 8.30103400 1.62254700
29.92127000 7.40226500 1.62254700
29.94175000 7.85088700 1.62254700
29.96223000 6.95364200 1.60484600
29.98271000 6.50502000 1.58720700
30.00319000 5.15915400 1.58720700
30.02367000 5.60777600 1.58720700
30.04415000 5.15915400 1.60484600
30.06463000 5.15915400 1.62254700
30.08511000 6.05639800 1.62254700
30.10559000 5.15915400 1.62254700
30.12607000 5.15915400 1.60484600
30.14655000 4.71053200 1.60484600
30.16703000 4.26191000 1.58720700
30.18751000 3.36466600 1.58720700
30.20799000 4.26191000 1.58720700
30.22847000 4.26191000 1.62254700
30.24895000 3.81328800 1.60484600
30.26943000 4.26191000 1.62254700
30.28991000 3.81328800 1.58720700
30.31039000 3.36466600 1.58720700
30.33087000 2.91604400 1.58720700
30.35135000 3.36466600 1.58720700
30.37183000 2.91604400 1.58720700
30.39231000 3.36466600 1.58720700
30.41279000 3.81328800 1.62254700
30.43327000 3.36466600 1.60484600
30.45375000 3.36466600 1.60484600
30.47423000 3.36466600 1.58720700
30.49471000 2.91604400 1.58720700
30.51519000 2.46742200 1.58720700
30.53567000 2.91604400 1.58720700
30.55615000 3.36466600 1.62254700
30.57663000 2.91604400 1.58720700
30.59711000 3.36466600 1.62254700
30.61759000 2.91604400 1.58720700
30.63807000 2.91604400 1.58720700
30.65855000 2.91604400 1.58720700
30.67903000 2.91604400 1.58720700
30.69951000 2.01879900 1.58720700
30.71999000 2.91604400 1.60484600
30.74047000 3.36466600 1.62254700
30.76095000 2.91604400 1.58720700
30.78143000 3.36466600 1.62254700
30.80191000 2.91604400 1.58720700
30.82239000 2.91604400 1.58720700
30.84287000 1.57017700 -1.62559900
30.86335000 2.46742200 -1.60795900
30.88383000 2.01879900 -1.60795900
30.90431000 2.91604400 -1.60795900
30.92479000 3.36466600 -1.57261900
30.94527000 2.91604400 -1.60795900
30.96575000 3.36466600 -1.59025800
30.98623000 2.91604400 -1.60795900
31.00671000 2.91604400 -1.60795900
31.02719000 1.57017700 -1.62559900
31.04767000 2.91604400 -1.60795900
31.06815000 2.91604400 -1.55497900
31.08863000 2.91604400 -1.59025800
31.10911000 3.36466600 -1.59025800
31.12959000 2.91604400 -1.60795900
31.15007000 2.91604400 -1.60795900
31.17055000 3.81328800 -1.60795900
31.19103000 2.46742200 -1.60795900
31.21151000 2.01879900 -1.60795900
31.23199000 2.91604400 -1.60795900
31.25247000 3.36466600 -1.59025800
31.27295000 2.91604400 -1.60795900
31.29343000 3.36466600 -1.59025800
31.31391000 2.91604400 -1.60795900
31.33439000 2.46742200 -1.60795900
31.35487000 1.57017700 -1.60795900
31.37535000 2.91604400 -1.59025800
31.39583000 2.46742200 -1.59025800
31.41631000 2.91604400 -1.59025800
31.43679000 3.36466600 -1.57261900
31.45727000 2.91604400 -1.59025800
31.47775000 2.91604400 -1.60795900
31.49823000 2.91604400 -1.59025800
31.51871000 2.46742200 -1.60795900
31.53919000 2.01879900 -1.60795900
31.55967000 2.91604400 -1.59025800
31.58015000 2.91604400 -1.57261900
31.60063000 2.91604400 -1.59025800
31.62111000 3.36466600 -1.57261900
31.64159000 2.91604400 -1.59025800
31.66207000 2.91604400 -1.60795900
31.68255000 1.57017700 -1.60795900
31.70303000 2.91604400 -1.59025800
31.72351000 2.01879900 -1.60795900
31.74399000 2.91604400 -1.59025800
31.76447000 3.36466600 -1.55497900
31.78495000 2.91604400 -1.59025800
31.80543000 3.36466600 -1.57261900
31.82591000 2.91604400 -1.59025800
31.84639000 2.91604400 -1.60795900
31.86687000 1.57017700 -1.60795900
31.88735000 2.91604400 -1.59025800
31.90783000 2.91604400 -1.57261900
31.92831000 2.91604400 -1.59025800
31.94879000 3.36466600 -1.57261900
31.96927000 2.91604400 -1.59025800
31.98975000 2.91604400 -1.59025800
32.01023000 2.46742200 -1.59025800
32.03071000 2.46742200 -1.59025800
32.05119000 2.01879900 -1.59025800
32.07167000 2.91604400 1.53422700
32.09215000 3.36466600 1.62254700
32.11263000 2.91604400 1.58720700
32.13311000 3.36466600 1.62254700
32.15359000 2.91604400 1.58720700
32.17407000 5.15915400 1.58720700
32.19455000 3.36466600 1.55192700
32.21503000 4.71053200 1.58720700
32.23551000 3.81328800 1.58720700
32.25599000 4.26191000 1.58720700
32.27647000 4.71053200 1.62254700
32.29695000 4.26191000 1.58720700
32.31743000 4.71053200 1.62254700
32.33791000 3.36466600 1.58720700
32.35839000 3.81328800 1.58720700
32.37887000 2.91604400 1.58720700
32.39935000 3.36466600 1.60484600
32.41983000 3.81328800 1.64018700
32.44031000 3.36466600 1.62254700
32.46079000 3.81328800 1.62254700
32.48127000 3.36466600 1.58720700
32.50175000 3.36466600 1.58720700
32.52223000 3.36466600 1.58720700
32.54271000 3.36466600 1.58720700
32.56319000 2.46742200 1.58720700
32.58367000 3.36466600 1.60484600
32.60415000 3.36466600 1.62254700
32.62463000 2.91604400 1.62254700
32.64511000 3.81328800 1.62254700
32.66559000 3.36466600 1.58720700
32.68607000 2.91604400 1.58720700
32.70655000 2.01879900 1.56956700
32.72703000 2.91604400 1.60484600
32.74751000 2.91604400 1.62254700
32.76799000 2.91604400 1.58720700
32.78847000 3.36466600 1.62254700
32.80895000 2.91604400 1.58720700
32.82943000 3.36466600 1.58720700
32.84991000 2.91604400 1.60484600
32.87039000 2.91604400 1.58720700
32.89087000 2.01879900 1.58720700
32.91135000 2.91604400 1.60484600
32.93183000 3.36466600 1.62254700
32.95231000 2.91604400 1.58720700
32.97279000 3.36466600 1.62254700
32.99327000 2.91604400 1.60484600
33.01375000 2.91604400 1.58720700
33.03423000 2.46742200 1.58720700
33.05471000 2.91604400 1.58720700
33.07519000 2.01879900 1.58720700
33.09567000 2.91604400 1.60484600
33.11615000 3.36466600 1.62254700
33.13663000 2.91604400 1.58720700
33.15711000 3.36466600 1.62254700
33.17759000 2.91604400 1.58720700
33.19807000 2.46742200 1.58720700
33.21855000 2.46742200 1.58720700
33.23903000 2.91604400 1.58720700
33.25951000 2.91604400 1.62254700
33.27999000 2.91604400 1.58720700
33.30047000 3.36466600 1.62254700
33.32095000 2.46742200 -1.60795900
33.34143000 2.91604400 -1.60795900
33.36191000 2.46742200 -1.59025800
33.38239000 2.46742200 -1.60795900
33.40287000 1.57017700 -1.60795900
33.42335000 2.91604400 -1.59025800
33.44383000 3.36466600 -1.59025800
33.46431000 2.91604400 -1.60795900
33.48479000 3.36466600 -1.59025800
33.50527000 2.91604400 -1.60795900
33.52575000 2.91604400 -1.62559900
33.54623000 1.57017700 -1.64323900
33.56671000 2.91604400 -1.60795900
33.58719000 2.01879900 -1.60795900
33.60767000 2.91604400 -1.60795900
33.62815000 3.36466600 -1.57261900
33.64863000 2.91604400 -1.60795900
33.66911000 3.36466600 -1.59025800
33.68959000 2.91604400 -1.60795900
33.71008000 2.91604400 -1.60795900
33.73055000 2.01879900 -1.62559900
33.75103000 2.91604400 -1.60795900
33.77151000 3.36466600 -1.55497900
33.79199000 2.91604400 -1.59025800
33.81247000 3.36466600 -1.57261900
33.83295000 2.91604400 -1.60795900
33.85343000 2.91604400 -1.60795900
33.87391000 2.91604400 -1.59025800
33.89439000 2.46742200 -1.60795900
33.91487000 1.57017700 -1.60795900
33.93535000 2.91604400 -1.59025800
33.95583000 2.91604400 -1.57261900
33.97631000 2.91604400 -1.59025800
33.99679000 3.36466600 -1.59025800
34.01727000 2.91604400 -1.59025800
34.03775000 2.91604400 -1.60795900
34.05823000 1.57017700 -1.62559900
34.07871000 2.91604400 -1.60795900
34.09919000 2.46742200 -1.59025800
34.11967000 2.91604400 -1.59025800
34.14015000 3.36466600 -1.55497900
34.16063000 2.91604400 -1.59025800
34.18111000 3.36466600 -1.59025800
34.20159000 2.91604400 -1.59025800
34.22207000 2.91604400 -1.60795900
34.24255000 2.01879900 -1.60795900
34.26303000 2.91604400 -1.59025800
34.28351000 3.36466600 -1.55497900
34.30399000 2.91604400 -1.59025800
34.32447000 3.36466600 -1.57261900
34.34495000 2.91604400 -1.59025800
34.36543000 2.91604400 -1.60795900
34.38591000 1.12155500 -1.60795900
34.40639000 2.91604400 -1.59025800
34.42687000 2.01879900 -1.60795900
34.44735000 2.91604400 -1.59025800
34.46783000 3.36466600 -1.55497900
34.48831000 2.91604400 -1.59025800
34.50879000 3.36466600 -1.57261900
34.52927000 2.91604400 -1.59025800
34.54975000 2.91604400 1.58720700
34.57023000 2.46742200 1.56956700
34.59071000 2.91604400 1.58720700
34.61119000 2.91604400 1.62254700
34.63167000 6.95364200 1.58720700
34.65215000 7.85088700 1.62254700
34.67263000 6.95364200 1.60484600
34.69311000 6.95364200 1.60484600
34.71359000 6.50502000 1.60484600
34.73407000 6.05639800 1.58720700
34.75455000 5.15915400 1.58720700
34.77503000 5.15915400 1.58720700
34.79551000 5.60777600 1.64018700
34.81599000 5.15915400 1.60484600
34.83647000 5.15915400 1.62254700
34.85695000 4.71053200 1.62254700
34.87743000 4.71053200 1.58720700
34.89791000 3.36466600 1.56956700
34.91839000 4.26191000 1.60484600
34.93887000 3.36466600 1.58720700
34.95935000 3.81328800 1.58720700
34.97983000 4.71053200 1.62254700
35.00031000 3.81328800 1.60484600
35.02079000 4.26191000 1.62254700
35.04127000 3.36466600 1.62254700
35.06175000 3.36466600 1.58720700
35.08223000 2.91604400 1.58720700
35.10271000 3.36466600 1.62254700
35.12319000 3.36466600 1.64018700
35.14367000 3.36466600 1.62254700
35.16415000 4.26191000 1.62254700
35.18463000 3.36466600 1.58720700
35.20511000 3.36466600 1.58720700
35.22559000 3.36466600 1.60484600
35.24607000 3.36466600 1.58720700
35.26655000 2.46742200 1.58720700
35.28703000 3.36466600 1.60484600
35.30751000 3.36466600 1.62254700
35.32799000 2.91604400 1.58720700
35.34847000 3.36466600 1.62254700
35.36895000 2.91604400 1.58720700
35.38943000 2.91604400 1.58720700
35.40991000 2.01879900 1.55192700
35.43039000 2.91604400 1.58720700
35.45087000 2.46742200 1.58720700
35.47136000 2.91604400 1.58720700
35.49183000 3.36466600 1.62254700
35.51231000 2.91604400 1.58720700
35.53279000 3.36466600 1.58720700
35.55327000 2.91604400 1.58720700
35.57375000 2.91604400 1.58720700
35.59423000 2.01879900 1.56956700
35.61471000 2.91604400 1.58720700
35.63519000 3.36466600 1.62254700
35.65567000 2.91604400 1.58720700
35.67615000 3.81328800 1.62254700
35.69663000 2.91604400 1.58720700
35.71711000 2.91604400 1.58720700
35.73759000 2.01879900 1.58720700
35.75807000 2.46742200 1.58720700
35.77855000 2.01879900 -1.59025800
35.79903000 2.91604400 -1.59025800
35.81951000 3.36466600 -1.57261900
35.83999000 2.91604400 -1.59025800
35.86047000 3.36466600 -1.59025800
35.88095000 2.91604400 -1.59025800
35.90143000 2.91604400 -1.62559900
35.92191000 2.01879900 -1.62559900
35.94239000 2.91604400 -1.60795900
35.96287000 2.46742200 -1.59025800
35.98335000 2.91604400 -1.60795900
36.00383000 3.36466600 -1.57261900
36.02431000 2.91604400 -1.60795900
36.04479000 3.36466600 -1.60795900
36.06527000 2.91604400 -1.59025800
36.08575000 2.91604400 -1.60795900
36.10623000 2.01879900 -1.62559900
36.12671000 2.91604400 -1.60795900
36.14719000 3.36466600 -1.55497900
36.16768000 2.91604400 -1.60795900
36.18815000 3.36466600 -1.57261900
36.20863000 2.46742200 -1.59025800
36.22911000 2.91604400 -1.60795900
36.24959000 2.46742200 -1.62559900
36.27007000 2.91604400 -1.60795900
36.29055000 2.01879900 -1.60795900
36.31103000 2.91604400 -1.59025800
36.33151000 3.36466600 -1.57261900
36.35199000 2.91604400 -1.59025800
36.37247000 3.36466600 -1.59025800
36.39295000 2.91604400 -1.59025800
36.41343000 2.91604400 -1.60795900
36.43391000 2.46742200 -1.60795900
36.45439000 2.91604400 -1.59025800
36.47487000 3.36466600 -1.55497900
36.49535000 2.91604400 -1.59025800
36.51583000 3.36466600 -1.57261900
36.53631000 2.91604400 -1.59025800
36.55679000 3.36466600 -1.60795900
36.57727000 2.91604400 -1.59025800
36.59775000 2.91604400 -1.60795900
36.61823000 2.01879900 -1.60795900
36.63871000 2.91604400 -1.59025800
36.65919000 2.91604400 -1.57261900
36.67967000 2.91604400 -1.59025800
36.70015000 3.36466600 -1.57261900
36.72063000 2.91604400 -1.59025800
36.74111000 2.91604400 -1.60795900
36.76159000 1.57017700 -1.62559900
36.78207000 2.91604400 -1.59025800
36.80255000 2.46742200 -1.59025800
36.82303000 2.91604400 -1.59025800
36.84351000 3.36466600 -1.57261900
36.86399000 2.91604400 -1.59025800
36.88447000 3.36466600 -1.57261900
36.90495000 2.91604400 -1.59025800
36.92543000 2.91604400 -1.59025800
36.94591000 1.57017700 -1.60795900
36.96639000 2.91604400 -1.59025800
36.98687000 3.36466600 -1.55497900
37.00735000 2.91604400 1.56956700
37.02783000 3.36466600 1.62254700
37.04831000 2.91604400 1.58720700
37.06879000 3.36466600 1.58720700
37.08927000 2.91604400 1.58720700
37.10975000 12.78726000 1.58720700
37.13023000 11.89001000 1.58720700
37.15071000 11.89001000 1.62254700
37.17119000 11.44139000 1.62254700
37.19167000 10.54414000 1.58720700
37.21215000 10.54414000 1.62254700
37.23264000 9.19827800 1.58720700
37.25311000 8.74965700 1.58720700
37.27359000 6.95364200 1.58720700
37.29407000 7.85088700 1.58720700
37.31455000 6.95364200 1.58720700
37.33503000 6.95364200 1.62254700
37.35551000 6.95364200 1.62254700
37.37599000 6.50502000 1.60484600
37.39647000 6.50502000 1.62254700
37.41695000 6.05639800 1.62254700
37.43743000 5.15915400 1.58720700
37.45791000 4.26191000 1.58720700
37.47839000 5.15915400 1.60484600
37.49887000 5.15915400 1.64018700
37.51935000 4.71053200 1.60484600
37.53983000 5.15915400 1.62254700
37.56031000 4.26191000 1.58720700
37.58079000 4.26191000 1.58720700
37.60127000 3.36466600 1.56956700
37.62175000 3.81328800 1.58720700
37.64223000 3.36466600 1.58720700
37.66271000 3.36466600 1.60484600
37.68319000 4.26191000 1.62254700
37.70367000 3.36466600 1.58720700
37.72415000 4.26191000 1.62254700
37.74463000 3.36466600 1.60484600
37.76511000 3.36466600 1.58720700
37.78559000 2.91604400 1.58720700
37.80607000 3.36466600 1.58720700
37.82655000 3.36466600 1.62254700
37.84703000 3.36466600 1.58720700
37.86751000 3.81328800 1.62254700
37.88799000 3.36466600 1.58720700
37.90847000 3.36466600 1.58720700
37.92896000 3.36466600 1.58720700
37.94943000 2.91604400 1.58720700
37.96991000 2.46742200 1.58720700
37.99039000 2.91604400 1.58720700
38.01087000 3.36466600 1.62254700
38.03135000 2.91604400 1.58720700
38.05183000 3.36466600 1.62254700
38.07231000 2.91604400 1.58720700
38.09279000 2.91604400 1.58720700
38.11327000 1.57017700 1.55192700
38.13375000 2.91604400 1.58720700
38.15423000 2.01879900 1.58720700
38.17471000 2.91604400 1.58720700
38.19519000 3.36466600 1.62254700
38.21567000 2.91604400 1.58720700
38.23615000 3.36466600 -1.51963900
38.25663000 2.91604400 -1.60795900
38.27711000 2.46742200 -1.60795900
38.29759000 1.57017700 -1.62559900
38.31807000 2.91604400 -1.60795900
38.33855000 3.36466600 -1.57261900
38.35903000 2.91604400 -1.60795900
38.37951000 3.36466600 -1.57261900
38.39999000 2.46742200 -1.60795900
38.42047000 2.91604400 -1.60795900
38.44095000 2.91604400 -1.60795900
38.46143000 2.46742200 -1.62559900
38.48191000 1.57017700 -1.60795900
38.50239000 2.46742200 -1.59025800
38.52287000 2.91604400 -1.59025800
38.54335000 2.91604400 -1.60795900
38.56383000 3.36466600 -1.59025800
38.58431000 2.91604400 -1.59025800
38.60479000 2.91604400 -1.60795900
38.62527000 1.57017700 -1.62559900
38.64575000 2.46742200 -1.60795900
38.66623000 2.01879900 -1.59025800
38.68671000 2.91604400 -1.60795900
38.70719000 3.36466600 -1.57261900
38.72767000 2.46742200 -1.60795900
38.74815000 2.91604400 -1.60795900
38.76863000 2.91604400 -1.60795900
38.78911000 2.91604400 -1.60795900
38.80959000 1.57017700 -1.60795900
38.83007000 2.46742200 -1.60795900
38.85055000 3.36466600 -1.55497900
38.87103000 2.91604400 -1.60795900
38.89151000 3.36466600 -1.59025800
38.91199000 2.91604400 -1.59025800
38.93247000 2.46742200 -1.60795900
38.95295000 1.12155500 -1.60795900
38.97343000 2.46742200 -1.59025800
38.99392000 2.01879900 -1.60795900
39.01439000 2.46742200 -1.59025800
39.03487000 2.91604400 -1.57261900
39.05535000 2.91604400 -1.59025800
39.07583000 3.36466600 -1.59025800
39.09631000 2.91604400 -1.59025800
39.11679000 2.46742200 -1.60795900
39.13727000 2.01879900 -1.60795900
39.15775000 2.91604400 -1.59025800
39.17823000 2.91604400 -1.57261900
39.19871000 2.46742200 -1.59025800
39.21919000 3.36466600 -1.57261900
39.23967000 2.46742200 -1.59025800
39.26015000 2.91604400 -1.59025800
39.28063000 2.46742200 -1.59025800
39.30111000 2.91604400 -1.59025800
39.32159000 1.57017700 -1.60795900
39.34207000 2.91604400 -1.57261900
39.36255000 2.91604400 -1.55497900
39.38303000 2.46742200 -1.59025800
39.40351000 3.36466600 -1.57261900
39.42399000 2.46742200 -1.59025800
39.44447000 2.46742200 -1.60795900
39.46495000 2.01879900 -1.62559900
39.48543000 2.91604400 1.58720700
39.50591000 2.01879900 1.58720700
39.52639000 2.91604400 1.58720700
39.54688000 3.36466600 1.62254700
39.56735000 12.78726000 1.58720700
39.58783000 13.23588000 1.60484600
39.60831000 11.89001000 1.58720700
39.62879000 10.54414000 1.58720700
39.64927000 9.64690000 1.58720700
39.66975000 9.64690000 1.58720700
39.69024000 8.74965700 1.62254700
39.71071000 8.74965700 1.58720700
39.73119000 8.74965700 1.62254700
39.75167000 7.85088700 1.62254700
39.77215000 7.85088700 1.58720700
39.79263000 6.95364200 1.60484600
39.81311000 6.50502000 1.58720700
39.83359000 5.15915400 1.58720700
39.85407000 6.05639800 1.60484600
39.87455000 6.05639800 1.62254700
